normalized_artists,normalized_title,source_position,video_id,video_url,reason,best_match_score,best_match_title,best_match_artist,best_match_id
The Rigthteous Brother,Unchained Melody,500,Zv8czIoAw5w,https://music.youtube.com/watch?v=Zv8czIoAw5w,manual_reject_broader,,,,
Armando Trovajoli,"L'amore dice ciao Slow Take (From ""La Matriarca - The Libertine"")",505,V0is-RpQHAg,https://music.youtube.com/watch?v=V0is-RpQHAg,manual_reject_broader,,,,
John Bayless; Giacomo Puccini,Puccini: Nessun dorma! (No man shall sleep!),507,lUEPM3jIKOs,https://music.youtube.com/watch?v=lUEPM3jIKOs,not_found,0.0000,,,
Dvorak,New World Symphony (Full),508,Qut5e3OfCvg,https://music.youtube.com/watch?v=Qut5e3OfCvg,manual_reject_broader,,,,
Владимир Спиваков; Национальный филармонический оркестр России,"Щелкунчик, соч. 71, действие II картина 3: No. 14, Pas de duex - Танец феи Драже и принца Оршада",509,SPfX9pvqKaU,https://music.youtube.com/watch?v=SPfX9pvqKaU,not_found,0.0000,,,
Khusugtun,Chinggis Khaan,517,tcd59zMIadk,https://music.youtube.com/watch?v=tcd59zMIadk,manual_reject_broader,,,,
Infant Annihilator,Apocalypse Incarnate,518,YUdA6xcNLeA,https://music.youtube.com/watch?v=YUdA6xcNLeA,not_found,0.0000,,,
Soothing Orthodox Chant (First Part of Polyeleos),Fixed,521,ox0KUghydNE,https://music.youtube.com/watch?v=ox0KUghydNE,manual_reject_broader,,,,
Emil De Nuit; Frederic Chopin,Op.27 Nocturne 2 Des Dur In D Flat,522,WXIIjsCcVOA,https://music.youtube.com/watch?v=WXIIjsCcVOA,not_found,0.0000,,,
Ólafur Järvinen,"Chopin: Waltz in C sharp minor, Op. 64 No. 2",524,KMuJSI8WbaQ,https://music.youtube.com/watch?v=KMuJSI8WbaQ,not_found,0.0000,,,
Satoru Kousaki,La Campanella,527,r-v39GDaTR0,https://music.youtube.com/watch?v=r-v39GDaTR0,manual_reject_broader,,,,
Maurizio Pollini; Frédéric Chopin,"Chopin: 12 Études, Op. 25: No. 11 in A Minor ""Winter Wind",529,bHbgLoDG8Ko,https://music.youtube.com/watch?v=bHbgLoDG8Ko,not_found,0.0000,,,
Entropy,A Dystopian Cyberpunk Ambient Journey - Blade Runner Ambient Music for Deep Focus,531,CAj-Bw9yKhg,https://music.youtube.com/watch?v=CAj-Bw9yKhg,not_found,0.0000,,,
Renato Carosone,Tu Vuò Fa' L'Americano,535,4UAj7-R_zas,https://music.youtube.com/watch?v=4UAj7-R_zas,manual_reject_broader,,,,
Memories of the Fabricated,Blade Runner Ambient Music | Cyberpunk Ambient Space,539,nO-LzH6NPb4,https://music.youtube.com/watch?v=nO-LzH6NPb4,manual_reject_broader,,,,
Allan Ariza,Nightmares from the Mist - Dark Ambient Music - Immersive Lovecraftian Horror Atmosphere,541,tvTsUs0n9zw,https://music.youtube.com/watch?v=tvTsUs0n9zw,not_found,0.0000,,,
Oxygen,Dystopian Post Apocalyptic Ambient Music for Focus and Relaxation,542,1Yk9mLpaFPQ,https://music.youtube.com/watch?v=1Yk9mLpaFPQ,not_found,0.0000,,,
Factory,Post Apocalyptic Dark Ambience - Sci Fi Dark Ambient Music,547,rentoNxY6RA,https://music.youtube.com/watch?v=rentoNxY6RA,not_found,0.0000,,,
"Nov 21, 2024",Secret Data Center 7 [ALONE] Dark Ambient Focus Music,548,zE7PhuRxz4I,https://music.youtube.com/watch?v=zE7PhuRxz4I,not_found,0.0000,,,
Dope,"Die, Bom, Bang, Burn, F***",552,ei_uE29PJmE,https://music.youtube.com/watch?v=ei_uE29PJmE,not_found,0.0000,,,
Dope,F*ck tha Police [2005 Studio Version],556,J8yTMBHkMnc,https://music.youtube.com/watch?v=J8yTMBHkMnc,not_found,0.0000,,,
Dope,Die MF Die,557,JC9jhtuscZ4,https://music.youtube.com/watch?v=JC9jhtuscZ4,not_found,0.0000,,,
Belle,Notre Dame de Paris French & English Lyrics Paroles Play Musical Translation Learn Songs,565,wbZ2KAuNTP8,https://music.youtube.com/watch?v=wbZ2KAuNTP8,manual_reject_broader,,,,
Brian Grey,Smooth Night,568,SUeqJR3WAlg,https://music.youtube.com/watch?v=SUeqJR3WAlg,manual_reject_broader,,,,
Ulcerate,Further Opening the Wounds,578,CCTbRbEPoB4,https://music.youtube.com/watch?v=CCTbRbEPoB4,not_found,0.0000,,,
Atakan Teoman,Aria Math (Handpan Version),582,FnPmIrdOkcU,https://music.youtube.com/watch?v=FnPmIrdOkcU,not_found,0.0000,,,
Ulcerate,Transfiguration In and Out of Worlds,583,iPKEcdIbUEE,https://music.youtube.com/watch?v=iPKEcdIbUEE,not_found,0.0000,,,
Urfaust,Hypnotisch Bevel - De Daimonische Mensch,584,dHU7aV-cXXE,https://music.youtube.com/watch?v=dHU7aV-cXXE,not_found,0.0000,,,
Montserrat Caballé,Exercises in Free Love (Montserrat Vocal),585,p1AXvGpQMq0,https://music.youtube.com/watch?v=p1AXvGpQMq0,not_found,0.0000,,,
Ulcerate,To Flow Through Ashen Hearts,590,hO3EH6A-SEE,https://music.youtube.com/watch?v=hO3EH6A-SEE,not_found,0.0000,,,
Ulcerate,Cutting the Throat of God,593,674H5DJ7ECQ,https://music.youtube.com/watch?v=674H5DJ7ECQ,not_found,0.0000,,,
The HU,Black Thunder (Extended),599,Yndyk2cRjMM,https://music.youtube.com/watch?v=Yndyk2cRjMM,not_found,0.0000,,,
Yot Club,YKWIM?,628,_C9rRLDimfQ,https://music.youtube.com/watch?v=_C9rRLDimfQ,not_found,0.0000,,,
Urfaust,Bloedsacrament Voor De Geestenzieners,643,9tFtRpqWBjY,https://music.youtube.com/watch?v=9tFtRpqWBjY,not_found,0.0000,,,
Urfaust,Scrabreusheden Uit Het Tuchtarsenaal,644,rhBmF0JLA-A,https://music.youtube.com/watch?v=rhBmF0JLA-A,not_found,0.0000,,,
Urfaust,Die Erste Levitation,645,DgqaSX9hTxY,https://music.youtube.com/watch?v=DgqaSX9hTxY,not_found,0.0000,,,
Urfaust,Zelfkastijder,646,p9Wayr74KTE,https://music.youtube.com/watch?v=p9Wayr74KTE,not_found,0.0000,,,
Macintosh Plus,海底,656,Yl7ArRaHUQw,https://music.youtube.com/watch?v=Yl7ArRaHUQw,not_found,0.0000,,,
